 1804847;"P37";  3345.000;  3289.000;  64510.0; 29.77
 1809403;"P37";  3368.000;  3312.000;  64375.0; 30.45
 1813958;"P37";  3391.000;  3335.000;  64241.0; 30.06
 1818521;"P37";  3414.000;  3358.000;  64108.0; 29.55
 1823104;"P37";  3437.000;  3381.000;  63975.0; 29.68
 1827688;"P37";  3461.000;  3404.000;  63844.0; 28.89
 1832271;"P37";  3483.000;  3427.000;  63713.0; 28.50
 1836854;"P37";  3507.000;  3451.000;  63583.0; 29.19
 1841438;"P37";  3531.000;  3475.000;  63453.0; 28.60
 1846021;"P37";  3554.000;  3499.000;  63325.0; 27.48
 1850604;"P37";  3577.000;  3522.000;  63198.0; 28.07
 1855188;"P37";  3602.000;  3546.000;  63071.0; 28.21
 1859768;"P37";  3626.000;  3570.000;  62945.0; 28.06
 1864340;"P37";  3651.000;  3595.000;  62820.0; 27.83
 1868911;"P37";  3675.000;  3619.000;  62696.0; 27.26
 1873483;"P37";  3699.000;  3644.000;  62572.0; 27.48
 1878055;"P37";  3724.000;  3669.000;  62449.0; 27.24
 1882627;"P37";  3748.000;  3693.000;  62327.0; 27.00
 1887198;"P37";  3773.000;  3718.000;  62205.0; 26.81
 1891770;"P37";  3798.000;  3742.000;  62084.0; 27.03
 1896342;"P37";  3824.000;  3768.000;  61963.0; 27.11
 1906149;"P37";  3879.000;  3823.000;  61707.0; 26.48
 1910746;"P37";  3904.000;  3849.000;  61587.0; 26.05
 1915344;"P37";  3930.000;  3874.000;  61469.0; 25.52
 1919941;"P37";  3954.000;  3899.000;  61351.0; 25.37
 1924538;"P37";  3980.000;  3925.000;  61233.0; 25.56
 1929135;"P37";  4006.000;  3951.000;  61116.0; 25.82
 1933733;"P37";  4033.000;  3977.000;  61000.0; 26.10
 1938330;"P37";  4059.000;  4004.000;  60884.0; 25.97
 1942927;"P37";  4086.000;  4031.000;  60769.0; 25.10
 1947514;"P37";  4111.000;  4056.000;  60654.0; 25.07
 1952071;"P37";  4138.000;  4083.000;  60541.0; 24.94
 1956628;"P37";  4164.000;  4109.000;  60428.0; 24.79
 1961185;"P37";  4191.000;  4136.000;  60315.0; 25.11
 1965743;"P37";  4217.000;  4162.000;  60203.0; 24.93
 1970300;"P37";  4245.000;  4189.000;  60091.0; 25.05
 1974857;"P37";  4272.000;  4217.000;  59980.0; 24.87
 1979414;"P37";  4299.000;  4244.000;  59870.0; 24.80
 1983971;"P37";  4327.000;  4272.000;  59760.0; 24.42
 1993771;"P37";  4386.000;  4330.000;  59525.0; 24.42
 1998354;"P37";  4414.000;  4359.000;  59415.0; 24.16
 2002938;"P37";  4441.000;  4386.000;  59307.0; 23.74
 2007521;"P37";  4469.000;  4414.000;  59198.0; 24.03
 2012104;"P37";  4497.000;  4442.000;  59090.0; 23.55
 2016688;"P37";  4525.000;  4470.000;  58983.0; 23.78
 2021271;"P37";  4554.000;  4499.000;  58875.0; 24.39
 2025854;"P37";  4583.000;  4528.000;  58769.0; 24.64
 2030438;"P37";  4613.000;  4558.000;  58662.0; 23.84
 2035017;"P37";  4641.000;  4585.000;  58556.0; 23.05
 2039587;"P37";  4669.000;  4614.000;  58451.0; 23.27
 2044156;"P37";  4698.000;  4643.000;  58346.0; 22.79
 2048726;"P37";  4726.000;  4670.000;  58241.0; 22.70
 2053295;"P37";  4755.000;  4699.000;  58137.0; 22.96
 2057865;"P37";  4783.000;  4728.000;  58033.0; 23.19
 2062434;"P37";  4813.000;  4758.000;  57930.0; 22.73
 2067003;"P37";  4842.000;  4786.000;  57827.0; 22.98
 2071573;"P37";  4873.000;  4817.000;  57725.0; 22.57
 2076143;"P37";  4900.000;  4845.000;  57622.0; 22.11
 2080715;"P37";  4930.000;  4875.000;  57521.0; 23.00
 2085287;"P37";  4961.000;  4905.000;  57419.0; 22.58
 2089858;"P37";  4990.000;  4935.000;  57318.0; 22.19
 2094430;"P37";  5020.000;  4965.000;  57217.0; 22.43
 2099002;"P37";  5050.000;  4995.000;  57117.0; 22.31
 2103573;"P37";  5080.000;  5025.000;  57017.0; 21.89
 2108145;"P37";  5110.000;  5055.000;  56917.0; 22.13
 2112717;"P37";  5141.000;  5086.000;  56818.0; 22.15
 2122521;"P37";  5207.000;  5152.000;  56606.0; 22.01
 2127104;"P37";  5238.000;  5183.000;  56508.0; 21.73
 2131688;"P37";  5269.000;  5214.000;  56410.0; 21.35
 2136271;"P37";  5299.000;  5244.000;  56312.0; 21.59
 2140854;"P37";  5331.000;  5276.000;  56214.0; 21.51
 2145438;"P37";  5361.000;  5306.000;  56117.0; 21.44
 2150021;"P37";  5393.000;  5338.000;  56020.0; 21.37
 2154604;"P37";  5424.000;  5369.000;  55924.0; 20.98
 2159188;"P37";  5455.000;  5400.000;  55827.0; 21.25
 2163768;"P37";  5487.000;  5432.000;  55732.0; 21.51
 2168340;"P37";  5519.000;  5464.000;  55636.0; 21.14
 2172912;"P37";  5551.000;  5495.000;  55541.0; 20.76
 2177483;"P37";  5582.000;  5527.000;  55446.0; 21.02
 2182055;"P37";  5614.000;  5559.000;  55352.0; 21.25
 2186627;"P37";  5647.000;  5592.000;  55258.0; 21.16
 2191198;"P37";  5680.000;  5625.000;  55164.0; 20.77
 2195770;"P37";  5711.000;  5656.000;  55070.0; 20.39
 2200342;"P37";  5743.000;  5688.000;  54977.0; 20.53
 2210149;"P37";  5813.000;  5758.000;  54778.0; 20.39
 2214747;"P37";  5846.000;  5791.000;  54685.0; 20.31
 2219344;"P37";  5879.000;  5824.000;  54593.0; 20.26
 2223941;"P37";  5911.000;  5856.000;  54501.0; 19.90
 2228538;"P37";  5944.000;  5889.000;  54409.0; 19.84
 2233135;"P37";  5977.000;  5922.000;  54317.0; 19.78
 2237733;"P37";  6009.000;  5954.000;  54226.0; 20.01
 2242330;"P37";  6043.000;  5988.000;  54135.0; 20.26
 2246927;"P37";  6077.000;  6022.000;  54044.0; 20.22
 2251514;"P37";  6111.000;  6056.000;  53954.0; 20.25
 2256069;"P37";  6146.000;  6090.000;  53864.0; 19.96
 2260625;"P37";  6179.000;  6124.000;  53775.0; 19.60
 2265181;"P37";  6212.000;  6157.000;  53686.0; 19.54
 2269736;"P37";  6246.000;  6191.000;  53598.0; 19.81
 2274292;"P37";  6281.000;  6226.000;  53509.0; 19.76
